brand,model,year,mileage,engine,engine_size,transmission,automatic_transmission,fuel_type,drivetrain,min_mpg,max_mpg,turbo,adaptive_cruise_control,navigation_system,power_liftgate,backup_camera,keyless_start,remote_start,sunroof/moonroof,automatic_emergency_braking,stability_control,leather_seats,memory_seat,apple_car_play/android_auto,bluetooth,usb_port,heated_seats,price,avg_mpg,car_age,reliability_rating
Jeep,Gladiator Overland,2022,27627,3.6L V6 24V MPFI DOHC,3.6,8-Speed Automatic,1,Gasoline,Four-wheel Drive,18,25,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,43490,21.5,3,85
Kia,Carnival LX,2023,15175,3.5L V6 24V PDI DOHC,3.5,Automatic with Overdrive,1,Gasoline,Front-wheel Drive,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42999,21,2,
Mazda,Mazda3 s Sport,2010,152326,I4 2.0L Natural Aspiration,2,Automatic 5-Speed,1,Gasoline,Front-wheel Drive,26,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7995,30,15,83
Chevrolet,Traverse LT Cloth,2019,56021,3.6L V6 24V GDI DOHC,3.6,9-Speed Automatic,1,Gasoline,Four-wheel Drive,17,25,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,29999,21,6,81
Volvo,S60 T6 R-Design Platinum,2017,79503,2.0L I4 16V GDI DOHC,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,20.92617980490377,27.91642499340891,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,17594,24.42130239915634,8,81
BMW,X5 xDrive40i,2019,102934,3.0L I6 24V GDI DOHC Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,20,26,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,37490,23,6,77
Nissan,Titan XD SV,2018,48869,5.0L V8 32V DDI DOHC Turbo Diesel,5,6-Speed Automatic,1,Diesel,Four-wheel Drive,26,33,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,37538,29.5,7,
Volkswagen,Arteon 2.0T SE R-Line,2022,7941,2.0L I4 16V GDI DOHC Turbo,2,7-Speed Automatic,1,Gasoline,Front-wheel Drive,21,24,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,35636,22.5,3,
Mazda,Mazda3 Touring,2017,86068,2.0L I4 16V GDI DOHC,2,6-Speed Automatic,1,Gasoline,Front-wheel Drive,24,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16100,27.5,8,82
Alfa,Romeo Giulia Base,2019,16233,2.0L I4 16V GDI SOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,23,31,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,23905,27,6,
Mazda,Mazda3 Sport,2017,26324,2.0L I4 16V GDI DOHC,2,6-Speed Manual,0,Gasoline,Front-wheel Drive,25,31,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,20998,28,8,82
Lexus,ES 350 Base,2012,67291,3.5L V6 24V MPFI DOHC,3.5,6-Speed Automatic,1,Gasoline,Front-wheel Drive,22,27,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,16212,24.5,13,90
Volkswagen,Vanagon GL Camper,1990,160144,2.1L H4 8V SOHC,2.1,3-Speed Automatic,1,Gasoline,Rear-wheel Drive,25,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49900,31.5,35,
BMW,228 Gran Coupe i,2022,20910,"2L I-4 gasoline direct injection, DOHC, variable valve control,",2,8-Speed Automatic,1,Gasoline,Front-wheel Drive,24,34,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,37511,29,3,
Alfa,Romeo Stelvio Quadrifoglio,2022,11313,2.9L V6 24V GDI DOHC Twin Turbo,2.9,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,28,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,69997,25,3,
Lexus,LS 460,2015,63632,4.6L V8 32V PDI DOHC,4.6,8-Speed Automatic,1,Gasoline,Four-wheel Drive,15,19,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,32990,17,10,
Jeep,Grand Cherokee L Overland,2021,41287,3.6L V6 24V MPFI DOHC,3.6,8-Speed Automatic,1,Gasoline,Four-wheel Drive,13,18,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,48777,15.5,4,
Cadillac,CTS 3.6L Luxury,2018,34040,3.6L V6 24V GDI DOHC,3.6,8-Speed Automatic,1,Gasoline,Four-wheel Drive,21,29,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,28991,25,7,
Hyundai,Santa Fe HEV Blue,2022,16988,1.6L I4 16V GDI DOHC Turbo Hybrid,1.6,6-Speed Automatic,1,Hybrid,Four-wheel Drive,19,25,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,31995,22,3,
Mercedes-Benz,AMG GLC 43 Base 4MATIC,2019,45227,3.0L V6 24V GDI DOHC Twin Turbo,3,9-Speed Automatic,1,Gasoline,Four-wheel Drive,21,30,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,37899,25.5,6,
Cadillac,ATS-V Base,2017,34226,3.6L V6 24V GDI DOHC Twin Turbo,3.6,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,20.92617980490377,27.91642499340891,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,45795,24.42130239915634,8,
Mitsubishi,Outlander Black Edition,2022,15514,2.5L I4 16V GDI DOHC,2.5,Automatic CVT,1,Gasoline,Four-wheel Drive,23,29,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,32997,26,3,72
Land,Rover Defender 90 First Edition,2021,10062,3.0L I6 24V GDI DOHC Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,29,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,62497,25.5,4,
Chevrolet,Silverado 1500 Custom,2021,37464,2.7L I4 16V GDI DOHC Turbo,2.7,Automatic,1,Gasoline,Four-wheel Drive,19,22,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,39998,20.5,4,
Porsche,Cayman S,2006,60537,3.4L H6 24V MPFI DOHC,3.4,6-Speed Manual,0,Gasoline,Rear-wheel Drive,21,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,29995,24.5,19,
Nissan,Kicks SV,2018,53501,1.6L I4 16V MPFI DOHC,1.6,Automatic CVT,1,Gasoline,Front-wheel Drive,26,36,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,17998,31,7,
Volkswagen,Taos 1.5T SE,2022,19840,1.5L I4 16V GDI DOHC Turbo,1.5,7-Speed Automatic with Auto-Shift,1,Gasoline,Four-wheel Drive,20.92617980490377,27.91642499340891,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,26990,24.42130239915634,3,75
Kia,Stinger Premium,2018,70462,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,21,29,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,25800,25,7,70
MINI,Cooper S Countryman Base,2012,95533,1.6L I4 16V GDI DOHC Turbo,1.6,6-Speed Automatic,1,Gasoline,Four-wheel Drive,26,32,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,12000,29,13,
Nissan,Frontier PRO-4X,2018,53192,4.0L V6 24V MPFI DOHC Flexible Fuel,4,5-Speed Automatic,1,E85 Flex Fuel,Four-wheel Drive,16,20,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,27500,18,7,83
Nissan,Quest Platinum,2015,109437,"VQ 3.5L V-6 DOHC, variable valve control, engine with 260HP",3.5,CVT,0,Gasoline,Front-wheel Drive,20.92617980490377,27.91642499340891,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,14995,24.42130239915634,10,
Audi,A5 45 S line Prestige,2023,843,2.0L I4 16V GDI DOHC Turbo,2,Automatic,1,Gasoline,Four-wheel Drive,20.92617980490377,27.91642499340891,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,56500,24.42130239915634,2,
MINI,Convertible John Cooper Works,2014,80711,208.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,1.6,6-Speed A/T,0,Gasoline,Front-wheel Drive,28,37,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,18900,32.5,11,
Cadillac,XT5 Luxury,2019,23919,3.6L V6 24V GDI DOHC,3.6,8-Speed Automatic,1,Gasoline,Front-wheel Drive,21,31,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,33900,26,6,85
Jeep,Grand Cherokee Laredo,2016,95815,3.6L V6 24V MPFI DOHC,3.6,8-Speed Automatic,1,Gasoline,Four-wheel Drive,19,26,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,18623,22.5,9,
Jeep,Grand Cherokee 4xe Overland,2022,1505,2.0L I4 16V GDI DOHC Turbo Hybrid,2,8-Speed Automatic,1,Hybrid,Four-wheel Drive,22,30,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,62600,26,3,
Lexus,LX 600 LX 600 F SPORT,2022,5724,Twin Turbo Premium Unleaded V-6 3.5 L/210,3.5,Automatic,1,Gasoline,Four-wheel Drive,20,29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,137488,24.5,3,
Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2021,29221,2.0L I4 16V GDI DOHC Hybrid,2,8-Speed Automatic,1,Hybrid,Four-wheel Drive,20.92617980490377,27.91642499340891,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,56999,24.42130239915634,4,69
Mazda,CX-5 Sport,2014,102884,2.0L I4 16V GDI DOHC,2,6-Speed Automatic,1,Gasoline,Front-wheel Drive,26,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12997,30.5,11,82
Lexus,GX 460 Base,2015,72403,4.6L V8 32V MPFI DOHC,4.6,6-Speed Automatic,1,Gasoline,Four-wheel Drive,16,24,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,27934,20,10,86
Porsche,Macan Base,2021,6543,2.0L I4 16V GDI DOHC Turbo,2,7-Speed Automatic with Auto-Shift,1,Gasoline,Four-wheel Drive,20.92617980490377,27.91642499340891,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,55995,24.42130239915634,4,81
BMW,430 i xDrive,2020,24415,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,21,31,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,32960,26,5,
Nissan,Murano SV,2016,83942,3.5L V6 24V MPFI DOHC,3.5,Automatic CVT,1,Gasoline,Front-wheel Drive,20.92617980490377,27.91642499340891,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,16475,24.42130239915634,9,
Cadillac,XT4 Sport,2019,44151,2.0L I4 16V GDI DOHC Turbo,2,9-Speed Automatic,1,Gasoline,Four-wheel Drive,23,32,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,30108,27.5,6,79
Land,Rover Defender 90 S,2021,19421,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,17,22,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,58890,19.5,4,
Nissan,Altima 2.5 SL,2016,68353,2.5L I4 16V MPFI DOHC,2.5,Automatic CVT,1,Gasoline,Front-wheel Drive,28,37,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,17072,32.5,9,84
Maserati,Levante GranLusso,2019,38118,3.0L V6 24V GDI DOHC Twin Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,12,19,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,43000,15.5,6,
Alfa,Romeo Stelvio Ti,2019,60400,2.0L I4 16V GDI SOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,24,33,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,29990,28.5,6,
Jeep,Grand Cherokee Limited,2020,24047,3.6L V6 24V MPFI DOHC,3.6,8-Speed Automatic,1,Gasoline,Four-wheel Drive,17,23,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,41694,20,5,
Toyota,4Runner TRD Off Road Premium,2021,60851,4.0L V6 24V MPFI DOHC,4,5-Speed Automatic,1,Gasoline,Four-wheel Drive,16,19,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,42538,17.5,4,88
Toyota,4Runner Limited,2005,146321,4.0L V6 24V MPFI DOHC,4,5-Speed Automatic,1,Gasoline,Rear-wheel Drive,18,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13995,20,20,
Nissan,Altima 2.5 SR,2022,10237,Regular Unleaded I-4 2.5 L/152,2.5,Variable,0,Gasoline,Four-wheel Drive,28,37,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,27399,32.5,3,84
MINI,Clubman Cooper S,2019,51690,2.0L I4 16V GDI DOHC Turbo,2,Automatic,1,Gasoline,Front-wheel Drive,23,31,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,22442,27,6,
Ford,Mustang GT,2004,66002,4.6L V8 16V MPFI SOHC,4.6,5-Speed Manual,0,Gasoline,Rear-wheel Drive,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12994,21,21,
Jaguar,XJ XJL Portfolio,2018,57867,3.0L V6 24V GDI DOHC Supercharged,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,20,29,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,43059,24.5,7,
Ford,Bronco First Edition,2021,13984,2.7L V6 24V PDI DOHC Twin Turbo,2.7,10-Speed Automatic,1,Gasoline,Four-wheel Drive,18,20,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,68104,19,4,
Jeep,Renegade Sport,2017,82385,2.4L I4 16V MPFI SOHC,2.4,9-Speed Automatic,1,Gasoline,Front-wheel Drive,17,25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14495,21,8,68
Kia,Telluride EX,2020,61334,3.8L V6 24V GDI DOHC,3.8,8-Speed Automatic,1,Gasoline,Four-wheel Drive,20,26,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,32000,23,5,79
Land,Rover Range Rover Evoque DYNAMIC,2015,70938,2.0L I4 16V GDI DOHC Turbo,2,9-Speed Automatic,1,Gasoline,Four-wheel Drive,19,24,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,22685,21.5,10,
Lexus,LS 500 500,2018,46428,3.5L V6 24V PDI DOHC Twin Turbo,3.5,10-Speed Automatic,1,Gasoline,Four-wheel Drive,12,18,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,50988,15,7,
Kia,K5 GT-Line,2023,7622,1.6L I4 16V GDI DOHC Turbo,1.6,Automatic,1,Gasoline,Front-wheel Drive,18,25,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,33999,21.5,2,85
Volvo,XC90 T5 Momentum,2019,66063,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Front-wheel Drive,20.92617980490377,27.91642499340891,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,29790,24.42130239915634,6,69
BMW,528 i xDrive,2016,83454,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,34,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,18987,28,9,
Alfa,Romeo Stelvio Base,2018,50106,2.0L I4 16V GDI SOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,17,24,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,24998,20.5,7,
Mercedes-Benz,AMG G 63 Base,2021,4660,4.0L V8 32V GDI DOHC Twin Turbo,4,9-Speed Automatic,1,Gasoline,Four-wheel Drive,19,26,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,191880,22.5,4,
Alfa,Romeo Giulia Ti,2019,48866,2.0L I4 16V GDI SOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,23,31,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,26995,27,6,
Nissan,Pathfinder SL,2020,43430,3.5L V6 24V GDI DOHC,3.5,Automatic CVT,1,Gasoline,Four-wheel Drive,17,23,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,26999,20,5,76
MINI,Convertible Cooper S,2019,40989,2.0L I4 16V GDI DOHC Turbo,2,6-Speed Automatic,1,Gasoline,Front-wheel Drive,27,35,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,28975,31,6,
Cadillac,XTS Premium Luxury,2017,48325,3.6L V6 24V GDI DOHC,3.6,6-Speed Automatic,1,Gasoline,Four-wheel Drive,23,32,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,26400,27.5,8,
Kia,Carnival LXS,2022,44140,3.5L V6 24V PDI DOHC,3.5,8-Speed Automatic,1,Gasoline,Front-wheel Drive,29,29,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,33990,29,3,75
Cadillac,CT4 Premium Luxury,2021,34792,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,20.92617980490377,27.91642499340891,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,35900,24.42130239915634,4,
Maserati,Quattroporte S GranLusso,2021,9865,3.0L V6 24V GDI DOHC Twin Turbo,3,8-Speed Automatic,1,Gasoline,Rear-wheel Drive,20.92617980490377,27.91642499340891,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,77999,24.42130239915634,4,
Honda,Pilot Special Edition,2022,1951,3.5L V6 24V GDI SOHC,3.5,9-Speed Automatic,1,Gasoline,Four-wheel Drive,19,26,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,42990,22.5,3,81
Honda,CR-V EX-L,2012,61312,2.4L I4 16V MPFI DOHC,2.4,5-Speed Automatic,1,Gasoline,Four-wheel Drive,22,30,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,17761,26,13,83
Volvo,XC60 B5 Inscription,2022,23601,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Front-wheel Drive,20,29,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,41993,24.5,3,62
Mitsubishi,Outlander Black Edition,2022,19744,2.5L I4 16V GDI DOHC,2.5,Automatic CVT,1,Gasoline,Front-wheel Drive,24,31,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,31996,27.5,3,72
Mercedes-Benz,AMG G 63 Base,2019,26060,4.0L V8 32V GDI DOHC Twin Turbo,4,9-Speed Automatic,1,Gasoline,Four-wheel Drive,20.92617980490377,27.91642499340891,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,174995,24.42130239915634,6,
Maserati,Ghibli S Q4,2017,19907,3.0L V6 24V GDI DOHC Twin Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,16,24,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,33979,20,8,
Land,Rover Range Rover Sport HSE Dynamic,2020,23104,5.0L V8 32V GDI DOHC Supercharged,5,8-Speed Automatic,1,Gasoline,Four-wheel Drive,20.92617980490377,27.91642499340891,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,73880,24.42130239915634,5,
Volkswagen,Atlas 3.6 V6 SE w/ Technology R-Line,2021,25994,3.6L V6 24V GDI DOHC,3.6,8-Speed Automatic,1,Gasoline,Four-wheel Drive,17,23,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,37434,20,4,68
Volvo,XC90 T6 R-Design 7 Passenger,2021,25707,2.0L I4 16V GDI DOHC,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,18,27,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,48990,22.5,4,69
Mercedes-Benz,GLC 350e Base 4MATIC,2019,19757,2.0L I4 16V GDI DOHC Turbo Hybrid,2,7-Speed Automatic,1,Hybrid,Four-wheel Drive,17,19,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,37477,18,6,79
Porsche,Cayenne E-Hybrid S,2018,65848,3.0L V6 24V GDI DOHC Supercharged Hybrid,3,8-Speed Automatic,1,Hybrid,Four-wheel Drive,20.92617980490377,27.91642499340891,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,39600,24.42130239915634,7,85
Porsche,Macan Base,2022,10503,2.0L I4 16V GDI DOHC Turbo,2,7-Speed Automatic with Auto-Shift,1,Gasoline,Four-wheel Drive,19,23,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,57878,21,3,78
Jeep,Wrangler JK Unlimited Sport,2018,73725,3.6L V6 24V MPFI DOHC,3.6,5-Speed Automatic,1,Gasoline,Four-wheel Drive,24,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25800,27.5,7,
Jeep,Wrangler JK Unlimited Sahara,2018,60141,3.6L V6 24V MPFI DOHC,3.6,5-Speed Automatic,1,Gasoline,Four-wheel Drive,20.92617980490377,27.91642499340891,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,29942,24.42130239915634,7,
Lexus,SC 430,2005,122093,4.3L V8 32V MPFI DOHC,4.3,5-Speed Automatic,1,Gasoline,Rear-wheel Drive,16,24,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,15976,20,20,
Hyundai,Tucson SE,2019,21462,2.0L I4 16V GDI DOHC,2,6-Speed Automatic,1,Gasoline,Front-wheel Drive,20.92617980490377,27.91642499340891,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,19489,24.42130239915634,6,87
Mazda,MazdaSpeed3 Touring,2013,87980,2.3L I4 16V GDI DOHC Turbo,2.3,6-Speed Manual,0,Gasoline,Front-wheel Drive,24,30,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,17995,27,12,
Maserati,Ghibli S Q4,2019,30275,3.0L V6,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,20.92617980490377,27.91642499340891,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,40949,24.42130239915634,6,
Ford,Escape S,2019,33664,2.5L I4 16V MPFI DOHC Flexible Fuel,2.5,6-Speed Automatic,1,E85 Flex Fuel,Front-wheel Drive,21,29,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,20569,25,6,86
Mercedes-Benz,E-Class E 450,2019,41224,3.0L V6 24V GDI DOHC Twin Turbo,3,9-Speed Automatic,1,Gasoline,Four-wheel Drive,15,25,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,36990,20,6,81
Porsche,718 Cayman Base,2019,33720,2.0L H4 16V GDI DOHC Turbo,2,Automatic,1,Gasoline,Rear-wheel Drive,20.92617980490377,27.91642499340891,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,54997,24.42130239915634,6,
Mazda,Mazda6 i Touring,2015,104746,2.5L I4 16V GDI DOHC,2.5,6-Speed Automatic,1,Gasoline,Front-wheel Drive,26,35,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,13700,30.5,10,80
Maserati,Ghibli S Q4,2015,33207,3.0L V6 24V GDI DOHC Twin Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,14,20,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,25899,17,10,
Alfa,Romeo Stelvio Ti Sport,2019,61570,2.0L I4 16V GDI SOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,22,28,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,25500,25,6,
Volvo,XC60 T5 Inscription,2020,51350,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,20.92617980490377,27.91642499340891,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,37800,24.42130239915634,5,73
Lexus,ES 350 350,2019,26083,3.5L V6 24V PDI DOHC,3.5,8-Speed Automatic,1,Gasoline,Front-wheel Drive,19,26,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,34588,22.5,6,84
Porsche,Cayenne Base,2021,32079,3.0L V6 24V GDI DOHC Turbo,3,8-Speed Automatic,1,Gasoline,Four-wheel Drive,20.92617980490377,27.91642499340891,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,68436,24.42130239915634,4,81
Honda,Odyssey Sport,2023,2485,3.5L V6 24V GDI SOHC,3.5,10-Speed Automatic,1,Gasoline,Front-wheel Drive,20.92617980490377,27.91642499340891,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,39677,24.42130239915634,2,78
Porsche,Panamera 4S,2018,19404,2.9L V6 24V GDI DOHC Twin Turbo,2.9,8-Speed Automatic with Auto-Shift,1,Gasoline,Four-wheel Drive,20,25,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,72400,22.5,7,81
Mercedes-Benz,AMG C 43 Base 4MATIC,2018,52493,3.0L V6 24V GDI DOHC Twin Turbo,3,9-Speed Automatic,1,Gasoline,Four-wheel Drive,20,28,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,34470,24,7,
Mitsubishi,Outlander Sport ES,2020,79378,2.0L I4 16V MPFI DOHC,2,Automatic CVT,1,Gasoline,Four-wheel Drive,17,20,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,20195,18.5,5,
Land,Rover Range Rover Velar P250 SE R-Dynamic,2018,57464,2.0L I4 16V GDI DOHC Turbo,2,8-Speed Automatic,1,Gasoline,Four-wheel Drive,15,19,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,43998,17,7,
Hyundai,Kona N Base,2023,8470,2.0L I4 16V GDI DOHC Turbo,2,Automatic,1,Gasoline,Front-wheel Drive,19,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33799,23,2,82
Mercedes-Benz,GLK-Class GLK 350 4MATIC,2015,59874,3.5L V6 24V GDI DOHC,3.5,7-Speed Automatic,1,Gasoline,Four-wheel Drive,17,25,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,23549,21,10,
Ford,Mustang GT,2016,48714,5.0L V8 32V MPFI DOHC,5,6-Speed,0,Gasoline,Rear-wheel Drive,15,25,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,27582,20,9,80
Chevrolet,Tahoe Premier,2018,52709,5.3L V8 16V GDI OHV,5.3,6-Speed Automatic,1,Gasoline,Rear-wheel Drive,16,23,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,37995,19.5,7,82
Audi,R8 5.2 V10 performance,2023,4612,5.2L V10 40V PDI DOHC,5.2,7-Speed Automatic,1,Gasoline,Rear-wheel Drive,14,23,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,186995,18.5,2,
Jeep,Grand Cherokee Limited,2015,150801,3.6L V6 24V MPFI DOHC,3.6,8-Speed Automatic,1,Gasoline,Four-wheel Drive,18,25,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,12959,21.5,10,
MINI,Hardtop Cooper S,2018,52138,2.0L I4 16V GDI DOHC Turbo,2,6-Speed Automatic,1,Gasoline,Front-wheel Drive,20.92617980490377,27.91642499340891,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,20999,24.42130239915634,7,
Mazda,Mazda3 Grand Touring,2018,55153,2.5L I4 16V GDI DOHC,2.5,6-Speed Automatic,1,Gasoline,Front-wheel Drive,20,26,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,20990,23,7,82
